year,location_abbr,locationdesc,class,topic,question,response,break_out,breakout_category,sample_size,data_value,confidence_limit_low,confidence_limit_high,display_order,data_value_unit,data_value_type,data_value_footnote_symbol,data_value_footnote,datasource,class_id,topic_id,locationid,breakout_id,breakout_category_id,questionid,responseid,geolocation
2007,27980,"Kahului-Wailuku-Lahaina, HI Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,811,54.4,50.6,58.1,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,27980,BO1,CAT1,DRNKANY4,RESP046,POINT (-156.6023214 20.8556014)
2007,27980,"Kahului-Wailuku-Lahaina, HI Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,693,45.6,41.8,49.3,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,27980,BO1,CAT1,DRNKANY4,RESP054,POINT (-156.6023214 20.8556014)
2007,28060,"Kalispell, MT Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,317,56.7,51.6,61.7,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28060,BO1,CAT1,DRNKANY4,RESP046,POINT (-114.0543188 48.3146961)
2007,28060,"Kalispell, MT Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,237,43.3,38.2,48.3,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28060,BO1,CAT1,DRNKANY4,RESP054,POINT (-114.0543188 48.3146961)
2007,28140,"Kansas City, MO-KS Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,1697,54.7,52.1,57.2,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28140,BO1,CAT1,DRNKANY4,RESP046,POINT (-94.5086766 38.9086649)
2007,28140,"Kansas City, MO-KS Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,1649,45.3,42.7,47.8,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28140,BO1,CAT1,DRNKANY4,RESP054,POINT (-94.5086766 38.9086649)
2007,28180,"Kapaa, HI Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,352,54.5,49.7,59.2,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28180,BO1,CAT1,DRNKANY4,RESP046,POINT (-159.705964 22.0120397)
2007,28180,"Kapaa, HI Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,298,45.5,40.7,50.2,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28180,BO1,CAT1,DRNKANY4,RESP054,POINT (-159.705964 22.0120397)
2007,28420,"Kennewick-Richland, WA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,339,48.4,43.1,53.6,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28420,BO1,CAT1,DRNKANY4,RESP054,POINT (-119.2540809 46.363914)
2007,28420,"Kennewick-Richland, WA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,339,51.6,46.3,56.8,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28420,BO1,CAT1,DRNKANY4,RESP046,POINT (-119.2540809 46.363914)
2007,28580,"Key West, FL Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,315,58.7,50.6,66.7,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28580,BO1,CAT1,DRNKANY4,RESP046,POINT (-81.1899714 25.6154567)
2007,28580,"Key West, FL Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,183,41.3,33.2,49.3,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28580,BO1,CAT1,DRNKANY4,RESP054,POINT (-81.1899714 25.6154567)
2007,28700,"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,128,27.7,22.4,32.9,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28700,BO1,CAT1,DRNKANY4,RESP046,POINT (-82.4401155 36.6041628)
2007,28700,"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,453,72.3,67.0,77.5,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,28700,BO1,CAT1,DRNKANY4,RESP054,POINT (-82.4401155 36.6041628)
2007,29340,"Lake Charles, LA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,360,61.2,55.7,66.6,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29340,BO1,CAT1,DRNKANY4,RESP054,POINT (-93.2393843 29.9810295)
2007,29340,"Lake Charles, LA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,176,38.8,33.3,44.2,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29340,BO1,CAT1,DRNKANY4,RESP046,POINT (-93.2393843 29.9810295)
2007,29380,"Lake City, FL Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,226,44.9,38.2,51.5,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29380,BO1,CAT1,DRNKANY4,RESP046,POINT (-82.6231271 30.2213046)
2007,29380,"Lake City, FL Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,350,55.1,48.4,61.7,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29380,BO1,CAT1,DRNKANY4,RESP054,POINT (-82.6231271 30.2213046)
2007,29460,"Lakeland-Winter Haven, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,233,49.4,44.1,54.6,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29460,BO1,CAT1,DRNKANY4,RESP046,POINT (-81.6925247 27.9536024)
2007,29460,"Lakeland-Winter Haven, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,282,50.6,45.3,55.8,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29460,BO1,CAT1,DRNKANY4,RESP054,POINT (-81.6925247 27.9536024)
2007,29700,"Laredo, TX Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,185,44.6,38.5,50.6,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29700,BO1,CAT1,DRNKANY4,RESP046,POINT (-99.3266413 27.7705836)
2007,29700,"Laredo, TX Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,323,55.4,49.3,61.4,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29700,BO1,CAT1,DRNKANY4,RESP054,POINT (-99.3266413 27.7705836)
2007,29740,"Las Cruces, NM Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,378,51.3,46.4,56.2,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29740,BO1,CAT1,DRNKANY4,RESP054,POINT (-106.8321821 32.3509119)
2007,29740,"Las Cruces, NM Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,331,48.7,43.8,53.6,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29740,BO1,CAT1,DRNKANY4,RESP046,POINT (-106.8321821 32.3509119)
2007,29820,"Las Vegas-Henderson-Paradise, NV Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,632,47.4,44.0,50.7,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29820,BO1,CAT1,DRNKANY4,RESP054,POINT (-115.0138188 36.214236)
2007,29820,"Las Vegas-Henderson-Paradise, NV Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,715,52.6,49.2,55.9,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,29820,BO1,CAT1,DRNKANY4,RESP046,POINT (-115.0138188 36.214236)
2007,30100,"Lebanon, NH-VT Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,607,36.6,33.2,39.9,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30100,BO1,CAT1,DRNKANY4,RESP054,POINT (-72.1399466 43.8542566)
2007,30100,"Lebanon, NH-VT Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,1000,63.4,60.0,66.7,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30100,BO1,CAT1,DRNKANY4,RESP046,POINT (-72.1399466 43.8542566)
2007,30300,"Lewiston, ID-WA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,269,47.8,42.3,53.2,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30300,BO1,CAT1,DRNKANY4,RESP054,POINT (-116.9285264 46.2533779)
2007,30300,"Lewiston, ID-WA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,249,52.2,46.7,57.6,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30300,BO1,CAT1,DRNKANY4,RESP046,POINT (-116.9285264 46.2533779)
2007,30700,"Lincoln, NE Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,309,43.7,38.0,49.3,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30700,BO1,CAT1,DRNKANY4,RESP054,POINT (-96.8687358 40.8175157)
2007,30700,"Lincoln, NE Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,401,56.3,50.6,61.9,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30700,BO1,CAT1,DRNKANY4,RESP046,POINT (-96.8687358 40.8175157)
2007,30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,702,51.8,48.2,55.3,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30780,BO1,CAT1,DRNKANY4,RESP054,POINT (-92.4007324 34.7558189)
2007,30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,540,48.2,44.6,51.7,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,30780,BO1,CAT1,DRNKANY4,RESP046,POINT (-92.4007324 34.7558189)
2007,31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,408,48.7,44.3,53.0,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31084,BO1,CAT1,DRNKANY4,RESP054,POINT (-118.2618616 34.1963983)
2007,31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,433,51.3,46.9,55.6,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31084,BO1,CAT1,DRNKANY4,RESP046,POINT (-118.2618616 34.1963983)
2007,31140,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,529,59.6,55.0,64.1,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31140,BO1,CAT1,DRNKANY4,RESP054,POINT (-85.6875001 38.2395982)
2007,31140,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,301,40.4,35.8,44.9,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31140,BO1,CAT1,DRNKANY4,RESP046,POINT (-85.6875001 38.2395982)
2007,31700,"Manchester-Nashua, NH Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,891,63.3,60.1,66.4,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31700,BO1,CAT1,DRNKANY4,RESP046,POINT (-71.7231115 42.9116332)
2007,31700,"Manchester-Nashua, NH Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,541,36.7,33.5,39.8,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,31700,BO1,CAT1,DRNKANY4,RESP054,POINT (-71.7231115 42.9116332)
2007,32580,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,309,38.4,33.8,42.9,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,32580,BO1,CAT1,DRNKANY4,RESP046,POINT (-98.18099 26.3963839)
2007,32580,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,642,61.6,57.0,66.1,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,32580,BO1,CAT1,DRNKANY4,RESP054,POINT (-98.18099 26.3963839)
2007,32820,"Memphis, TN-MS-AR Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,647,62.6,57.5,67.6,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,32820,BO1,CAT1,DRNKANY4,RESP054,POINT (-89.8719712 35.0244194)
2007,32820,"Memphis, TN-MS-AR Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,333,37.4,32.3,42.4,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,32820,BO1,CAT1,DRNKANY4,RESP046,POINT (-89.8719712 35.0244194)
2007,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,586,51.2,47.4,54.9,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33100,BO1,CAT1,DRNKANY4,RESP046,POINT (-80.4787552 26.1018281)
2007,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,553,48.8,45.0,52.5,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33100,BO1,CAT1,DRNKANY4,RESP054,POINT (-80.4787552 26.1018281)
2007,33340,"Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,873,70.6,66.6,74.5,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33340,BO1,CAT1,DRNKANY4,RESP046,POINT (-87.4815749 43.0176546)
2007,33340,"Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,633,29.4,25.4,33.3,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33340,BO1,CAT1,DRNKANY4,RESP054,POINT (-87.4815749 43.0176546)
2007,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,1080,37.2,34.6,39.7,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33460,BO1,CAT1,DRNKANY4,RESP054,POINT (-93.2002175 45.0663538)
2007,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,1661,62.8,60.2,65.3,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33460,BO1,CAT1,DRNKANY4,RESP046,POINT (-93.2002175 45.0663538)
2007,33660,"Mobile, AL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,223,43.4,37.7,49.0,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33660,BO1,CAT1,DRNKANY4,RESP046,POINT (-88.1965684 30.684573)
2007,33660,"Mobile, AL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,359,56.6,50.9,62.2,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33660,BO1,CAT1,DRNKANY4,RESP054,POINT (-88.1965684 30.684573)
2007,33860,"Montgomery, AL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,327,57.4,50.1,64.6,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33860,BO1,CAT1,DRNKANY4,RESP054,POINT (-86.4045181 32.3655943)
2007,33860,"Montgomery, AL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,187,42.6,35.3,49.8,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,33860,BO1,CAT1,DRNKANY4,RESP046,POINT (-86.4045181 32.3655943)
2007,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,446,48.4,44.0,52.7,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,34820,BO1,CAT1,DRNKANY4,RESP054,POINT (-78.9766749 33.9092694)
2007,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,462,51.6,47.2,55.9,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,34820,BO1,CAT1,DRNKANY4,RESP046,POINT (-78.9766749 33.9092694)
2007,34940,"Naples-Immokalee-Marco Island, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,302,39.4,34.1,44.6,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,34940,BO1,CAT1,DRNKANY4,RESP054,POINT (-81.3949409 26.0702437)
2007,34940,"Naples-Immokalee-Marco Island, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,499,60.6,55.3,65.8,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,34940,BO1,CAT1,DRNKANY4,RESP046,POINT (-81.3949409 26.0702437)
2007,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,208,41.8,36.3,47.2,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,34980,BO1,CAT1,DRNKANY4,RESP046,POINT (-86.681006 36.1281375)
2007,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,387,58.2,52.7,63.6,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,34980,BO1,CAT1,DRNKANY4,RESP054,POINT (-86.681006 36.1281375)
2007,35004,"Nassau County-Suffolk County, NY Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,274,30.6,26.6,34.5,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35004,BO1,CAT1,DRNKANY4,RESP054,POINT (-72.8348299 40.9057199)
2007,35004,"Nassau County-Suffolk County, NY Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,539,69.4,65.4,73.3,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35004,BO1,CAT1,DRNKANY4,RESP046,POINT (-72.8348299 40.9057199)
2007,35300,"New Haven-Milford, CT Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,1024,64.1,60.7,67.4,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35300,BO1,CAT1,DRNKANY4,RESP046,POINT (-72.9002037 41.3497173)
2007,35300,"New Haven-Milford, CT Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,759,35.9,32.5,39.2,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35300,BO1,CAT1,DRNKANY4,RESP054,POINT (-72.9002037 41.3497173)
2007,35380,"New Orleans-Metairie, LA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,662,56.2,52.4,59.9,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35380,BO1,CAT1,DRNKANY4,RESP046,POINT (-89.9272124 30.0674681)
2007,35380,"New Orleans-Metairie, LA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,574,43.8,40.0,47.5,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35380,BO1,CAT1,DRNKANY4,RESP054,POINT (-89.9272124 30.0674681)
2007,35644,"New York-White Plains-Wayne, NY-NJ Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,1557,46.3,43.9,48.6,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35644,BO1,CAT1,DRNKANY4,RESP054,POINT (-73.9328721 41.0165111)
2007,35644,"New York-White Plains-Wayne, NY-NJ Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,1832,53.7,51.3,56.0,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35644,BO1,CAT1,DRNKANY4,RESP046,POINT (-73.9328721 41.0165111)
2007,35084,"Newark, NJ-PA Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,854,44.7,41.1,48.2,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35084,BO1,CAT1,DRNKANY4,RESP054,POINT (-74.744073 40.9761132)
2007,35084,"Newark, NJ-PA Metropolitan Division",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,1142,55.3,51.7,58.8,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35084,BO1,CAT1,DRNKANY4,RESP046,POINT (-74.744073 40.9761132)
2007,35700,"Nogales, AZ Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,261,,,,40,%,Crude Prevalence,*,"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the CI half width was > 10 for any cell, or if the state did not collect data for that calendar year.",BRFSS,CLASS01,Topic03,35700,BO1,CAT1,DRNKANY4,RESP046,POINT (-110.8384145 31.5233013)
2007,35700,"Nogales, AZ Micropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,263,,,,41,%,Crude Prevalence,*,"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the CI half width was > 10 for any cell, or if the state did not collect data for that calendar year.",BRFSS,CLASS01,Topic03,35700,BO1,CAT1,DRNKANY4,RESP054,POINT (-110.8384145 31.5233013)
2007,35980,"Norwich-New London, CT Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,199,37.5,32.0,42.9,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35980,BO1,CAT1,DRNKANY4,RESP054,POINT (-72.1085255 41.4722419)
2007,35980,"Norwich-New London, CT Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,299,62.5,57.0,67.9,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,35980,BO1,CAT1,DRNKANY4,RESP046,POINT (-72.1085255 41.4722419)
2007,36100,"Ocala, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,335,51.1,45.4,56.7,41,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,36100,BO1,CAT1,DRNKANY4,RESP054,POINT (-82.0431004 29.2028048)
2007,36100,"Ocala, FL Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,287,48.9,43.2,54.5,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,36100,BO1,CAT1,DRNKANY4,RESP046,POINT (-82.0431004 29.2028048)
2007,36260,"Ogden-Clearfield, UT Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,209,24.7,20.9,28.4,40,%,Crude Prevalence,,,BRFSS,CLASS01,Topic03,36260,BO1,CAT1,DRNKANY4,RESP046,POINT (-111.8721097 41.1241207)
